train,test,model,layer,rank,limit,seed,directory,dspear,uuas
['fr'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['fr']/0,0.7434729116601275,0.6052095987883186
['fr'],['cs'],mBERT,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/10000/['fr']/0,0.7950260403894989,0.7106400769922534
['fr'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['fr']/0,0.776572056071737,0.6633797706009498
['fr'],['cs'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['fr']/0,0.788557424250123,0.6882050392060963
['fr'],['cs'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['fr']/0,0.7930723626913229,0.7008424971995646
['fr'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['fr']/0,0.7964905216468883,0.717116577000142
['id'],['cs'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['id']/0,0.4185963174112294,0.37002824101099663
['id'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['id']/0,0.6954325508112268,0.5581070634081694
['id'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['id']/0,0.7377426074036033,0.6100847230329899
['id'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['id']/0,0.7485405260722016,0.6256251676316994
['lt'],['cs'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['lt']/0,0.43911162099782763,0.36268400044175886
['lt'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['lt']/0,0.671042234326818,0.5228610195162741
['lt'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['lt']/0,0.7518802798078689,0.6125775050092296
['lt'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['lt']/0,0.7481764949463343,0.6189830080620987
['lv'],['cs'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['lv']/0,0.4281402420834676,0.3564441569506019
['lv'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['lv']/0,0.6838787062078626,0.5449726267295647
['lv'],['cs'],mBERT,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/10000/['lv']/0,0.7889564053356165,0.7065932505561429
['lv'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['lv']/0,0.7373312685872256,0.6134452455705789
['lv'],['cs'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['lv']/0,0.768865559493016,0.6668665099474622
['lv'],['cs'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['lv']/0,0.7855628069207706,0.6938059101020778
['lv'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['lv']/0,0.7921712506214157,0.7144502469116325
['pl'],['cs'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['pl']/0,0.3692176158406332,0.3639461685309941
['pl'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['pl']/0,0.5685034800884486,0.5017670353249294
['pl'],['cs'],mBERT,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/10000/['pl']/0,0.8113387908956528,0.7708139406465456
['pl'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['pl']/0,0.7410123146722939,0.6702270324850512
['pl'],['cs'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['pl']/0,0.7892467157099137,0.7352365776312261
['pl'],['cs'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['pl']/0,0.8061427743665056,0.7606929302809902
['pl'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['pl']/0,0.8190591646415752,0.7818263572251235
['ru'],['cs'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['ru']/0,0.40307880815194036,0.35742233721975925
['ru'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['ru']/0,0.6996455762549109,0.570933846615023
['ru'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['ru']/0,0.7792184823348485,0.6996434375147911
['ru'],['cs'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['ru']/0,0.7974011065902031,0.7430935739867157
['ru'],['cs'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['ru']/0,0.8047166179369012,0.7585314674281748
['ru'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['ru']/0,0.8213661083814259,0.7912373980404841
['slk'],['cs'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['slk']/0,0.3933054741399271,0.34939968130255744
['slk'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['slk']/0,0.7547074788181023,0.6340028083239986
['slk'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['slk']/0,0.7853299006909716,0.7056624015903318
['slk'],['cs'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['slk']/0,0.7982356920808921,0.7478188157707902
['slk'],['cs'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['slk']/0,0.8008980665699105,0.7597463042140638
['slk'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['slk']/0,0.8004395743117598,0.758862786551599
['slv'],['cs'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['slv']/0,0.46615484967716503,0.3872805010807314
['slv'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['slv']/0,0.7499089637677576,0.6107946925831848
['slv'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['slv']/0,0.7969617102116995,0.7130618620134737
['slv'],['cs'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['slv']/0,0.8073071100432473,0.7453970307495701
['slv'],['cs'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['slv']/0,0.8141170411087266,0.7646608712115236
['slv'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['slv']/0,0.8173918625902425,0.7769985642837985
['uk'],['cs'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['uk']/0,0.4552004597789424,0.3705883281005948
['uk'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['uk']/0,0.7289189373346119,0.5930138996260828
['uk'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['uk']/0,0.7758524038535468,0.6848287395673919
['uk'],['cs'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['uk']/0,0.8031727731006927,0.744805389457741
['uk'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['uk']/0,0.8016499621475701,0.7438903175930455
['zh'],['cs'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['zh']/0,0.3802458709319833,0.3661707397882713
['zh'],['cs'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['zh']/0,0.6074603451214847,0.5210229872363252
['zh'],['cs'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['zh']/0,0.6367847242948471,0.5500370761876213
['zh'],['cs'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['zh']/0,0.6598730587032776,0.5833819793951059
['be'],['pl'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/100/['be']/0,0.4169146999281758,0.37398926925111464
['be'],['pl'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/1000/['be']/0,0.7097293332135608,0.6035290561475101
['be'],['pl'],mBERT,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/10000/['be']/0,0.7838796830506779,0.7671729766492859
['be'],['pl'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/2500/['be']/0,0.7555668198007273,0.6908864203128542
['be'],['pl'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/5000/['be']/0,0.7729226295933566,0.7278394921786443
['be'],['pl'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/7500/['be']/0,0.7797041128583021,0.7511902063024257
['be'],['pl'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/None/['be']/0,0.7920150051897132,0.7837980805561853
['cs'],['pl'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/100/['cs']/0,0.4370847322215595,0.3937882566311494
['cs'],['pl'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/1000/['cs']/0,0.7320530806066017,0.6158467467694401
['cs'],['pl'],mBERT,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/10000/['cs']/0,0.797872925373131,0.7816821582407617
['cs'],['pl'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/2500/['cs']/0,0.7769691719223535,0.7320713368094914
['cs'],['pl'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/5000/['cs']/0,0.7893770428226097,0.7553086979520894
['cs'],['pl'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/7500/['cs']/0,0.7959963520512275,0.7776014509181591
['cs'],['pl'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/None/['cs']/0,0.8101853405614617,0.811682913927303
['de'],['pl'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/100/['de']/0,0.4261373651362593,0.38694929343308393
['de'],['pl'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/1000/['de']/0,0.6758505461698694,0.6059472530794227
['de'],['pl'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/2500/['de']/0,0.749847538345967,0.7103831330763999
['de'],['pl'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/5000/['de']/0,0.7702724424278155,0.7451447139726441
['de'],['pl'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/7500/['de']/0,0.7740165542930312,0.7473739892692511
['de'],['pl'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/None/['de']/0,0.7835833140680968,0.7656238192397793
['en'],['pl'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/100/['en']/0,0.4336960712439366,0.39635759087130656
['en'],['pl'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/1000/['en']/0,0.727335068017738,0.6317539484621779
['en'],['pl'],mBERT,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/10000/['en']/0,0.7682977454839719,0.7389103000075569
['en'],['pl'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/2500/['en']/0,0.7467198715010913,0.6659487644525051
['en'],['pl'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/5000/['en']/0,0.7622195059716578,0.7063024257537973
['en'],['pl'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/7500/['en']/0,0.7677178092862685,0.7313534345953299
['en'],['pl'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/None/['en']/0,0.7698858329464888,0.7466183027280284
['es'],['pl'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/100/['es']/0,0.5170877660280382,0.43482203581954204
['es'],['pl'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/1000/['es']/0,0.7348360445306896,0.6185294339907806
['es'],['pl'],mBERT,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/10000/['es']/0,0.7895288775300644,0.7375878485604171
['es'],['pl'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/2500/['es']/0,0.7718957741140563,0.702599561701806
['es'],['pl'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/5000/['es']/0,0.7834399810938751,0.7210005289805789
['es'],['pl'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/7500/['es']/0,0.7890677963329455,0.7290108063175395
['es'],['pl'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/None/['es']/0,0.7930248096237157,0.7500188921635306
['fi'],['pl'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/100/['fi']/0,0.4090147093740506,0.3650721680646868
['fi'],['pl'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/1000/['fi']/0,0.6658406126213884,0.551462253457266
['fi'],['pl'],mBERT,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/10000/['fi']/0,0.7631858117679223,0.6878636741479635
['fi'],['pl'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/2500/['fi']/0,0.7333013352043546,0.6220811607345273
['fi'],['pl'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/5000/['fi']/0,0.7527699947453671,0.6610745862616186
['fi'],['pl'],mBERT,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/7500/['fi']/0,0.7605871089838653,0.6772840625708456
['fi'],['pl'],mBERT,6,128,,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/None/['fi']/0,0.77096304687181,0.7005969923675659
['fr'],['pl'],mBERT,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/100/['fr']/0,0.4913990195673658,0.423335600392957
['fr'],['pl'],mBERT,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/1000/['fr']/0,0.7396512185911905,0.6339076551046626
['fr'],['pl'],mBERT,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/10000/['fr']/0,0.787064476445859,0.7524748734225043
['fr'],['pl'],mBERT,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/2500/['fr']/0,0.7702359665009549,0.7005969923675659
['fr'],['pl'],mBERT,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['pl']/5000/['fr']/0,0.7808583794109688,0.7301443361293736
